species	MHS470	MHS524	MHS552	MHS566	MHS581
Pyricularia pennisetigena	0	     5	     4	0	     9
Pyricularia grisea	0	     2	     3	    2	     9
Fusarium graminearum	0	    11	     2	    5	     3
Fusarium fujikuroi	0	     3	     1	0	0
Pochonia chlamydosporia	0	     3	0	0	     3
Kazachstania naganishii	0	     6	     1	0	0
Eremothecium gossypii	0	     5	0	0	0
Debaryomyces hansenii	0	    14	0	    3	0
Candida dubliniensis	0	     1	0	0	0
Halobacterium sp. BOL4-2	0	     2	0	0	0
Halanaeroarchaeum sulfurireducens	0	     8	0	0	0
Halarchaeum sp. CBA1220	0	     4	     2	0	0
Halorhabdus utahensis	0	     9	0	0	0
Halorhabdus tiamatea	0	     8	     2	    1	0
Halosimplex pelagicum	0	     3	     1	    4	0
Halosimplex rubrum	0	     1	     1	    4	0
Halorientalis sp. IM1011	0	     4	     3	    2	     2
Natronomonas halophila	0	     2	0	    5	0
Natronomonas salina	0	     1	     1	0	0
Halosiccatus urmianus	0	     2	     7	    4	    16
Halorubrum sp. CBA1229	0	     6	     5	    6	0
Halorubrum sodomense	0	     5	0	0	0
Halobaculum sp. C46	0	     7	     2	0	0
Halobaculum halophilum	0	     5	     2	    3	     1
Halobaculum roseum	0	     3	     2	0	     3
Salinigranum rubrum	0	    13	0	0	    10
Haloprofundus sp. SQT7-1	0	     4	0	    1	0
Haloprofundus sp. SEDH52	0	     4	0	    8	     2
Haloprofundus sp. Gai1-5	0	     3	     1	0	0
Haloferax volcanii	0	     2	0	0	     5
Haloplanus rallus	0	     3	     2	    1	0
Haloplanus rubicundus	0	     1	0	0	     2
Halobellus limi	0	     1	0	    4	0
Natrinema sp. SYSU A 869	0	     7	0	0	     6
Natrinema sp. YPL30	0	     3	     1	    6	     1
Natrinema sp. J7-2	0	     2	     9	0	     1
Haloterrigena sp. YPL8	0	     4	0	0	     1
Haloterrigena sp. KZCA68	0	     4	     2	0	     2
Haloterrigena turkmenica	0	     4	     1	0	     3
Haloterrigena longa	0	     1	     6	    1	     5
Natronorubrum aibiense	0	     3	     8	    7	0
Halostagnicola larsenii	0	     7	     5	0	     3
Natronobacterium gregoryi	0	     6	     1	0	0
Natrarchaeobaculum sulfurireducens	0	     2	0	    1	     9
Natrialba magadii	0	     3	     2	0	     7
Halovivax ruber	0	     2	0	0	     1
Halovivax sp. KZCA124	0	     1	0	0	     6
Halobiforma lacisalsi	0	     1	     3	0	     2
Methanoculleus chikugoensis	0	     5	0	0	0
Methanoculleus bourgensis	0	     3	     1	0	     1
Methanofollis liminatans	0	     1	0	0	     1
Methanosarcina mazei	0	     1	0	0	     4
Methanosarcina sp. MTP4	0	     1	0	0	0
Thermococcus sp. AM4	0	     2	0	0	0
Thermococcus cleftensis	0	     2	0	0	0
Pyrococcus furiosus	0	     2	0	0	0
Archaeoglobus sulfaticallidus	0	     3	0	0	0
Methanobacterium congolense	0	     1	0	0	0
Candidatus Nitrosotenuis cloacae	0	    20	0	0	    10
Conexivisphaera calida	0	     1	0	0	     1
Pyrodictium delaneyi	0	     1	0	0	0
Propionibacterium phage QueenBey	0	     4	0	0	0
Propionibacterium virus PAS50	0	     2	0	0	0
Propionibacterium virus PHL111M01	0	     1	0	0	0
Mycobacterium phage Saguaro	0	     3	0	0	0
Mycobacterium phage BirdsNest	0	     3	0	0	0
Gordonia phage GMA5	0	     4	0	0	     7
Microbacterium virus Hyperion	0	     3	0	0	0
Rhodococcus virus Sleepyhead	0	     3	0	0	0
Mycobacterium phage Bryler	0	     2	0	0	0
Mycobacterium phage Curiosium	0	     1	0	0	0
Pseudomonas virus PMBT3	0	     1	0	0	0
Microbacterium virus Zeta1847	0	     1	0	0	0
Stenotrophomonas virus Smp131	0	    14	0	0	0
Burkholderia virus KL3	0	     3	0	0	0
Vibrio phage ValB1MD-2	0	     2	     2	    2	     2
Arthrobacter virus Abba	0	     3	0	0	0
Pseudomonas virus KIL2	0	     2	0	0	0
Streptomyces virus BRock	0	     1	0	0	0
Staphylococcus virus Andhra	0	    10	     8	    6	     4
Pseudomonas virus F116	0	     2	0	0	0
Staphylococcus virus BS1	0	     2	0	    1	0
Panine betaherpesvirus 2	0	     2	0	0	0
Macacine gammaherpesvirus 4	0	     1	0	0	0
Cyprinid herpesvirus 3	0	     1	0	0	0
Human mastadenovirus C	0	    23	    21	    6	    16
Parapoxvirus of red deer in New Zealand	0	     2	0	0	0
Paramecium bursaria Chlorella virus A1	0	     1	0	0	0
Pandoravirus dulcis	0	    15	0	0	0
Pandoravirus salinus	0	     1	0	0	0
Pandoravirus macleodensis	0	     1	0	0	0
Human immunodeficiency virus 1	0	     2	0	0	0
Human polyomavirus 7	0	     1	0	0	0
Oligella urethralis	0	0	    90	0	     1
Pusillimonas sp. T7-7	0	0	     8	    8	     1
Taylorella asinigenitalis	0	0	     1	0	0
Delftia sp. WY8	0	0	     2	0	     1
Burkholderia latens	0	0	     1	0	0
Burkholderia sp. PAMC 28687	0	0	     7	    5	     7
Paraburkholderia sp. PGU19	0	0	     4	    7	    15
Pandoraea sputorum	0	0	     6	    6	     6
Pandoraea norimbergensis	0	0	     1	   20	     5
Polynucleobacter sp. AP-Ainpum-60-G11	0	0	     5	0	0
Polynucleobacter sp. AP-Jannik-300A-C4	0	0	     3	0	0
Mycoavidus sp. B2-EB	0	0	     1	0	0
Glaciimonas sp. PAMC28666	0	0	     2	0	0
Chromobacterium haemolyticum	0	0	     2	0	0
Chromobacterium rhizoryzae	0	0	     2	0	0
Chitinibacter bivalviorum	0	0	     6	0	     5
Aquitalea denitrificans	0	0	     1	0	     5
Neisseria sp. ZJ785	0	0	     5	0	0
Neisseria dentiae	0	0	     5	    1	     2
Neisseria musculi	0	0	     1	0	0
Neisseria weaveri	0	0	     1	0	     2
Simonsiella muelleri	0	0	     4	0	0
Sulfuriferula nivalis	0	0	     1	    1	     1
Methyloradius palustris	0	0	     2	0	0
Klebsiella sp. FDAARGOS_511	0	0	    12	    1	     7
Enterobacter sp. SGAir0187	0	0	     8	    5	0
Enterobacter sp. JBIWA005	0	0	     3	0	     5
Enterobacter sp. JBIWA003	0	0	     3	0	0
Enterobacter sp. N18-03635	0	0	     2	    1	0
Enterobacter sp. E76	0	0	     1	0	     9
Enterobacter sp. C2	0	0	     1	0	0
Citrobacter braakii	0	0	     2	    1	     7
Citrobacter sp. RHBSTW-00524	0	0	     2	0	0
Citrobacter sp. RHBSTW-00535	0	0	     1	0	0
Citrobacter sp. RHBSTW-00887	0	0	     1	0	     2
Citrobacter sp. RHBSTW-00903	0	0	     1	0	0
Citrobacter arsenatis	0	0	     4	    2	    10
Citrobacter pasteurii	0	0	     3	0	     2
Phytobacter ursingii	0	0	    68	   70	   130
Phytobacter diazotrophicus	0	0	    26	   21	    28
Phytobacter sp. SCO41	0	0	     7	   16	    20
Metakosakonia sp. MRY16-398	0	0	    24	   27	    16
Leclercia sp. 29361	0	0	     5	0	     3
Leclercia sp. J807	0	0	     1	0	0
Cronobacter dublinensis	0	0	     5	    4	     4
Kosakonia radicincitans	0	0	     1	    4	     1
Kluyvera sp. CRP	0	0	     1	0	     1
Shimwellia blattae	0	0	     3	    3	     1
Yokenella regensburgei	0	0	     2	0	     6
Jejubacter calystegiae	0	0	     1	    1	     7
Serratia sp. JSRIV002	0	0	     2	    1	     2
Rahnella sp. ERMR1:05	0	0	     2	    3	     3
Rouxiella badensis	0	0	     1	0	    13
Pantoea alhagi	0	0	     7	    1	     3
Pantoea sp. 201603H	0	0	     1	0	     1
Pantoea cypripedii	0	0	     1	0	     1
Erwinia sp. E602	0	0	     2	    2	     7
Erwinia sp. J780	0	0	     2	0	0
Mixta intestinalis	0	0	     1	    3	0
Tatumella citrea	0	0	     1	    1	     1
Dickeya dianthicola	0	0	     1	    5	     1
Dickeya fangzhongdai	0	0	     1	    1	     4
Brenneria izadpanahii	0	0	     1	0	     1
Lonsdalea populi	0	0	     2	0	     9
Proteus hauseri	0	0	     1	0	0
Providencia sp. R33	0	0	     3	0	0
Acinetobacter sp. ACNIH2	0	0	    37	   39	    65
Acinetobacter sp. LoGeW2-3	0	0	    24	    2	     7
Acinetobacter sp. YH12138	0	0	    21	   17	    29
Acinetobacter sp. WCHAc010052	0	0	    13	   12	    21
Acinetobacter sp. Colony158	0	0	    11	    6	     7
Acinetobacter sp. F9	0	0	     8	    8	     8
Acinetobacter sp. WCHAc010034	0	0	     8	   13	    15
Acinetobacter sp. FDAARGOS_724	0	0	     7	0	     4
Acinetobacter calcoaceticus	0	0	    36	   32	    23
Acinetobacter lactucae	0	0	    14	   14	    22
Acinetobacter venetianus	0	0	    91	   68	   142
Acinetobacter baylyi	0	0	    42	   53	    55
Acinetobacter cumulans	0	0	    25	   29	    73
Acinetobacter tandoii	0	0	    14	   10	    35
Acinetobacter chinensis	0	0	     3	    7	    13
Psychrobacter sp.	0	0	     5	   12	    22
Psychrobacter urativorans	0	0	     6	0	     3
Pseudomonas sp. XWY-1	0	0	     7	0	0
Pseudomonas sp. 14181154	0	0	     6	    2	     6
Pseudomonas sp. C27(2019)	0	0	     4	    1	     1
Pseudomonas sp. 2hn	0	0	     3	    1	     1
Pseudomonas sp. A214	0	0	     3	0	     4
Pseudomonas sp. S11A 273	0	0	     2	   11	    12
Pseudomonas sp. So3.2b	0	0	     2	0	     6
Pseudomonas sp. LTGT-11-2Z	0	0	     2	    2	0
Pseudomonas sp. MRSN12121	0	0	     1	    6	     1
Pseudomonas sp. KUIN-1	0	0	     1	    6	    15
Pseudomonas sp. DR 5-09	0	0	     1	0	     3
Pseudomonas sp. R2-60-08W	0	0	     1	0	     2
Pseudomonas sp. R2-37-08W	0	0	     1	0	     4
Pseudomonas sp. R2A2	0	0	     1	    1	0
Pseudomonas sp. M30-35	0	0	     1	    4	     6
Pseudomonas mosselii	0	0	    12	0	0
Pseudomonas sp. SGAir0191	0	0	     1	    1	0
Pseudomonas savastanoi	0	0	     2	0	0
Pseudomonas asplenii	0	0	    22	    6	     3
Pseudomonas taiwanensis	0	0	     9	0	0
Pseudomonas bijieensis	0	0	     7	0	     1
Pseudomonas sabulinigri	0	0	     4	0	0
Pseudomonas graminis	0	0	     2	   13	0
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	0	0	     5	0	0
Stenotrophomonas sp. SXG-1	0	0	     4	0	0
Lysobacter sp. H21R4	0	0	     4	0	0
Xanthomonas sp. LMG 31887	0	0	     1	0	     2
Dyella caseinilytica	0	0	     9	    5	     5
Dyella sp. M7H15-1	0	0	     7	0	     5
Luteibacter rhizovicinus	0	0	     5	    3	    12
Halomonas sp. MCCC 1A11059	0	0	    13	   17	     8
Halomonas sp. SF2003	0	0	     7	    1	0
Halomonas sp. GFAJ-1	0	0	     2	0	     1
Amphritea japonica	0	0	     9	0	0
Marinomonas sp. A3A	0	0	     1	0	0
Alcanivorax dieselolei	0	0	     3	0	    11
Kangiella koreensis	0	0	     4	0	0
Vibrio hyugaensis	0	0	     1	0	0
Acidihalobacter yilgarnenesis	0	0	     7	0	     6
Spiribacter salinus	0	0	     6	    2	     1
Spiribacter curvatus	0	0	     2	0	0
Spiribacter sp. 2438	0	0	     1	    3	     9
Allochromatium vinosum	0	0	     5	    4	     3
Thiocystis violascens	0	0	     1	0	     5
Halothiobacillus neapolitanus	0	0	     1	0	     1
Shewanella sp. ANA-3	0	0	     8	0	0
Shewanella sp. FJAT-53764	0	0	     5	0	     2
Shewanella sp. FJAT-52962	0	0	     2	0	0
Shewanella sp. FJAT-53532	0	0	     1	0	0
Shewanella litorisediminis	0	0	     2	0	     7
Shewanella frigidimarina	0	0	     1	0	0
Shewanella piezotolerans	0	0	     1	0	     4
Shewanella dokdonensis	0	0	     1	0	0
Marinobacter sp. BSs20148	0	0	     7	0	     7
Marinobacter sp. CP1	0	0	     3	0	    11
Marinobacter salarius	0	0	     1	0	     6
Agarivorans albus	0	0	     8	0	     1
Alteromonas macleodii	0	0	     4	0	     7
Alteromonas mediterranea	0	0	     1	    2	0
Lacimicrobium alkaliphilum	0	0	     4	0	0
Paraglaciecola sp. L1A13	0	0	     1	0	     5
Pseudoalteromonas aliena	0	0	    10	0	0
Pseudoalteromonas atlantica	0	0	     1	0	0
Haemophilus parahaemolyticus	0	0	     2	0	     1
Haemophilus pittmaniae	0	0	     1	0	0
Aggregatibacter actinomycetemcomitans	0	0	     2	0	0
Aeromonas sp. 1805	0	0	     3	0	0
Aeromonas sp. FDAARGOS 1407	0	0	     2	0	0
Aeromonas sp. FDAARGOS 1403	0	0	     1	0	0
Aeromonas enteropelogenes	0	0	     4	0	0
Aeromonas sanarellii	0	0	     1	0	0
Dongshaea marina	0	0	     1	0	     2
Cellvibrio sp. PSBB006	0	0	     5	    1	     1
Teredinibacter turnerae	0	0	     2	0	0
Microbulbifer sp. SH-1	0	0	     3	0	     8
Spongiibacter sp. CSC3.9	0	0	     7	0	     1
Methylotuvimicrobium buryatense	0	0	     8	    4	     4
Legionella adelaidensis	0	0	     4	0	     2
Legionella geestiana	0	0	     4	0	0
Legionella lansingensis	0	0	     3	0	0
Legionella fallonii	0	0	     1	0	0
Bathymodiolus thermophilus thioautotrophic gill symbiont	0	0	     3	    4	     4
Gallaecimonas mangrovi	0	0	     1	0	     7
Bradyrhizobium sp. 323S2	0	0	     1	    5	    28
Tardiphaga sp. vice352	0	0	     4	0	0
Pseudorhizobium flavum	0	0	     2	    2	     3
Sinorhizobium sp. CCBAU 05631	0	0	     2	0	0
Brucella sp. 09RB8910	0	0	    12	0	0
Brucella sp. 2280	0	0	     6	0	0
Brucella sp. 458	0	0	     6	0	0
Brucella sp. 10RB9215	0	0	     2	0	     1
Brucella sp. BO3	0	0	     1	0	     3
Brucella ovis	0	0	     1	0	0
Brucella suis	0	0	     1	0	0
Ochrobactrum sp. EEELCW01	0	0	    22	   22	    60
Mesorhizobium sp. L-8-10	0	0	     9	    2	0
Mesorhizobium sp. WSM1497	0	0	     6	0	     4
Mesorhizobium sp. NZP2234	0	0	     1	0	0
Martelella lutilitoris	0	0	     3	0	     5
Pelagibacterium halotolerans	0	0	    10	    3	    13
Maritalea myrionectae	0	0	     1	    4	     8
Candidatus Phaeomarinobacter ectocarpi	0	0	     1	    3	     4
Sphingobium chungbukense	0	0	     1	0	0
Aquisediminimonas profunda	0	0	     1	0	     5
Qipengyuania sp. 1NDH1	0	0	     9	    2	     2
Qipengyuania sp. 1NDH13	0	0	     6	    2	    15
Aurantiacibacter gangjinensis	0	0	     3	0	    12
Marivivens sp. JLT3646	0	0	     3	0	0
Pseudopuniceibacterium antarcticum	0	0	     2	    3	    13
Sulfitobacter sp. SK011	0	0	     3	    3	0
Sulfitobacter sp. JL08	0	0	     3	    2	     1
Phaeobacter sp. LSS9	0	0	     1	0	0
Acetobacter ascendens	0	0	     5	0	0
Acetobacter senegalensis	0	0	     1	0	     1
Acetobacter sp. KACC 21233	0	0	     1	0	0
Acidiphilium multivorum	0	0	     5	0	    10
Oecophyllibacter saccharovorans	0	0	     1	0	0
Azospirillum sp. TSH58	0	0	     2	    1	     2
Micavibrio aeruginosavorus	0	0	     7	0	     1
Ehrlichia ruminantium	0	0	     2	0	0
Wolbachia endosymbiont of Dipetalonema caudispina	0	0	     1	0	0
Candidatus Phycorickettsia trachydisci	0	0	     1	0	0
Magnetococcus marinus	0	0	     3	    1	     5
Candidatus Nucleicultrix amoebiphila	0	0	     2	0	     6
Parvularcula bermudensis	0	0	     1	0	0
Desulfosarcina alkanivorans	0	0	    11	0	0
Desulfonema limicola	0	0	     6	0	0
Desulfatibacillum aliphaticivorans	0	0	     3	0	     1
Desulfobulbus oligotrophicus	0	0	     1	0	     4
Desulfuromonas sp. DDH964	0	0	     7	    1	     5
Desulfomonile tiedjei	0	0	     6	    1	0
Campylobacter rectus	0	0	     3	    1	0
Campylobacter sp. RM8964	0	0	     1	0	0
Campylobacter showae	0	0	     1	0	0
Sulfurospirillum halorespirans	0	0	     8	0	0
Acidithiobacillus sp. 'AMD consortium'	0	0	     4	0	0
Acidithiobacillus thiooxidans	0	0	     3	    2	0
Acidithiobacillus caldus	0	0	     1	    5	0
Microbacterium sp. SGAir0570	0	0	     2	    1	     1
Plantibacter sp. M259	0	0	     1	0	     4
Rhodoluna limnophila	0	0	     1	0	0
Kocuria sp. TGY1127_2	0	0	    10	    4	     1
Micrococcus sp. A1	0	0	     9	0	0
Arthrobacter sp. ZXY-2	0	0	     4	0	0
Arthrobacter sp. 31.31	0	0	     1	0	0
Arthrobacter alpinus	0	0	     4	    3	     6
Pseudarthrobacter sp. NBSH8	0	0	     1	    6	     1
Neomicrococcus aestuarii	0	0	    10	0	     8
Brevibacterium sandarakinum	0	0	     4	0	     1
Mycolicibacterium aichiense	0	0	     2	    5	    18
Mycobacterium novum	0	0	     5	0	     4
Mycolicibacter sp. MYC101	0	0	     1	    2	    11
Hoyosella subflava	0	0	     1	0	     1
Corynebacterium sp. zg-320	0	0	     1	    9	     6
Corynebacterium urealyticum	0	0	     7	0	0
Corynebacterium flavescens	0	0	     4	    2	    17
Corynebacterium epidermidicanis	0	0	     3	0	     1
Corynebacterium kutscheri	0	0	     3	0	0
Corynebacterium crudilactis	0	0	     3	    1	0
Corynebacterium gerontici	0	0	     2	0	     4
Corynebacterium choanae	0	0	     1	0	0
Corynebacterium argentoratense	0	0	     1	0	0
Corynebacterium pseudotuberculosis	0	0	     1	    7	0
Corynebacterium ammoniagenes	0	0	     1	0	     5
Rhodococcus sp. WB9	0	0	     5	0	0
Rhodococcus sp. DMU1	0	0	     1	0	     7
Gordonia ajococcus	0	0	     1	    2	0
Streptomyces sp. 11-1-2	0	0	     2	0	0
Streptomyces sp. fd1-xmd	0	0	     2	    2	     5
Streptomyces sp. S1D4-20	0	0	     1	0	0
Streptomyces sp. XC 2026	0	0	     1	0	    10
Streptomyces murinus	0	0	     2	0	     2
Streptomyces leeuwenhoekii	0	0	     2	0	0
Streptomyces rubrolavendulae	0	0	     1	    1	0
Bifidobacterium subtile	0	0	    11	    1	     5
Bifidobacterium dentium	0	0	     3	0	0
Bifidobacterium sp. A24	0	0	     1	0	0
Actinomyces trachealis	0	0	     3	    2	     4
Schaalia sp. ZJ405	0	0	     1	0	0
Winkia sp. C64	0	0	     1	    1	0
Staphylococcus sp. MI 10-1553	0	0	     4	0	0
Staphylococcus schweitzeri	0	0	     5	0	     1
Staphylococcus carnosus	0	0	     4	0	0
Staphylococcus schleiferi	0	0	     1	    4	     4
Staphylococcus condimenti	0	0	     1	0	0
Bacillus albus	0	0	     1	0	0
Bacillus sp. THAF10	0	0	     1	    1	0
Bacillus tequilensis	0	0	     1	0	0
Bacillus inaquosorum	0	0	     1	0	     1
Bacillus mojavensis	0	0	     1	0	0
Bacillus freudenreichii	0	0	     1	0	0
Geobacillus thermocatenulatus	0	0	     1	0	0
Geobacillus sp. 46C-IIa	0	0	     1	0	     1
Anoxybacillus amylolyticus	0	0	     8	    4	0
Aeribacillus pallidus	0	0	     5	    1	     1
Salicibibacter kimchii	0	0	     1	0	     5
Salicibibacter cibarius	0	0	     1	0	0
Rossellomorea vietnamensis	0	0	     1	0	0
Oceanobacillus zhaokaii	0	0	     1	0	0
Metabacillus sp. KUDC1714	0	0	     1	0	0
Priestia filamentosa	0	0	     1	0	0
Paenibacillus sp. FSL R7-0273	0	0	     4	0	0
Paenibacillus sp. DCT19	0	0	     2	0	0
Paenibacillus sp. FSL R7-0331	0	0	     2	    2	0
Paenibacillus xylanilyticus	0	0	     9	0	     1
Paenibacillus glucanolyticus	0	0	     1	0	     4
Cohnella sp. KS 22	0	0	     1	0	     1
Thermoactinomyces vulgaris	0	0	    49	   57	0
Novibacillus thermophilus	0	0	     1	0	0
Gemella sanguinis	0	0	     1	    3	0
Sporosarcina sp. Te-1	0	0	     9	    1	0
Planococcus rifietoensis	0	0	     4	0	    12
Planococcus plakortidis	0	0	     1	0	0
Planococcus halocryophilus	0	0	     1	0	0
Rummeliibacillus stabekisii	0	0	     1	0	0
Sporolactobacillus terrae	0	0	     1	0	0
Streptococcus sp. 116-D4	0	0	     1	    7	0
Streptococcus uberis	0	0	     2	0	0
Streptococcus halichoeri	0	0	     1	0	0
Streptococcus periodonticum	0	0	     1	0	0
Lactobacillus acidophilus	0	0	     7	0	0
Lactobacillus kefiranofaciens	0	0	     1	0	0
Leuconostoc carnosum	0	0	     4	0	0
Liquorilactobacillus nagelii	0	0	     4	0	0
Schleiferilactobacillus harbinensis	0	0	     3	0	     7
Lactiplantibacillus plantarum	0	0	     1	0	0
Levilactobacillus zymae	0	0	     1	0	0
Latilactobacillus sakei	0	0	     1	0	     6
Enterococcus raffinosus	0	0	     1	0	0
Aerococcus christensenii	0	0	    15	0	0
Carnobacterium sp. CS13	0	0	     4	0	0
Clostridium taeniosporum	0	0	     1	0	0
Blautia pseudococcoides	0	0	     1	0	0
Coprococcus catus	0	0	     2	0	0
Anaerostipes hadrus	0	0	     1	0	0
Dehalobacterium formicoaceticum	0	0	     1	    1	0
Mahella australiensis	0	0	     7	0	0
Caldicellulosiruptor hydrothermalis	0	0	     2	    4	0
Veillonella dispar	0	0	     5	    9	0
Megasphaera stantonii	0	0	     3	    3	0
Selenomonas sputigena	0	0	     8	0	     3
Selenomonas sp. Marseille-Q3039	0	0	     2	0	0
Pelosinus fermentans	0	0	     1	    1	0
Acidaminococcus intestini	0	0	     8	    3	    10
Anaerococcus mediterraneensis	0	0	     3	0	     5
Erysipelothrix piscisicarius	0	0	     1	0	0
Deinococcus psychrotolerans	0	0	     1	    3	     1
Meiothermus taiwanensis	0	0	     2	0	     1
Thermus sp. CCB_US3_UF1	0	0	     1	0	     1
Synechococcus sp. CBW1107	0	0	     7	    1	     1
Synechococcus sp. A15-28	0	0	     2	0	0
Synechococcus sp. RS9902	0	0	     1	0	0
Synechococcus sp. KORDI-100	0	0	     1	0	0
Synechococcus sp. HK01-R	0	0	     1	0	0
Synechocystis sp. PCC 6714	0	0	     8	0	0
Chamaesiphon minutus	0	0	     5	0	0
Acaryochloris marina	0	0	     1	    1	0
Microcystis aeruginosa	0	0	     1	    3	0
Chondrocystis sp. NIES-4102	0	0	     1	0	     6
Nostoc sp. UHCC 0702	0	0	     1	0	0
Gloeomargarita lithophora	0	0	     8	0	0
Brevefilum fermentans	0	0	     2	0	0
Roseiflexus castenholzii	0	0	     1	    1	0
Elizabethkingia anophelis	0	0	   146	  156	   301
Elizabethkingia ursingii	0	0	    98	   95	   164
Elizabethkingia sp. 2-6	0	0	    52	   31	    70
Elizabethkingia sp. M8	0	0	    14	    2	    14
Elizabethkingia sp. JS20170427COW	0	0	     3	    8	    10
Elizabethkingia bruuniana	0	0	    58	   78	   125
Elizabethkingia meningoseptica	0	0	    32	   31	    44
Chryseobacterium sp. NEB161	0	0	    77	   83	    81
Chryseobacterium sp. POL2	0	0	    26	   13	    16
Chryseobacterium sp. LJ668	0	0	    19	    7	     4
Chryseobacterium sp. G0201	0	0	    15	   44	    45
Chryseobacterium sp. 6424	0	0	    10	    3	0
Chryseobacterium sp. T16E-39	0	0	     9	    5	     4
Chryseobacterium sp. 3008163	0	0	     8	    5	    14
Chryseobacterium sp. PCH239	0	0	     3	    1	     4
Chryseobacterium sp. G0186	0	0	     1	    2	     2
Chryseobacterium camelliae	0	0	    17	    3	0
Chryseobacterium bernardetii	0	0	    11	0	    13
Chryseobacterium cucumeris	0	0	     5	    2	0
Chryseobacterium salivictor	0	0	     4	    9	     7
Chryseobacterium nakagawai	0	0	     3	    7	     2
Chryseobacterium lactis	0	0	     2	    2	    11
Chryseobacterium arthrosphaerae	0	0	     1	0	     8
Chryseobacterium gallinarum	0	0	     1	   11	     1
Kaistella sp. PM-38	0	0	     7	    5	     7
